#airframe_info, log_version="1.03", log_content_version="1.02", Product="GIFD", airframe_name="Cirrus SR22 Turbo", unit_software_part_number="006-B1177-C1", unit_software_version="21.50.5", system_software_part_number="006-B2647-N8", system_id="25B289D04", mode=NORMAL, flightstream_header="25B289D04_20211204_102038", 
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees,      ft,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts, volts,  amps,   gals,   gals,      gph,   deg F,     psi,     Hg,    rpm,       %,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,  ft lbs,       %,   deg C,      gph,     Hg,    rpm,  ft lbs,       %,   deg C,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,    deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,  AltInd, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1, volt2,  amp1,  FQtyL,  FQtyR, E1 FFlow, E1 OilT, E1 OilP, E1 MAP, E1 RPM, E1 %Pwr, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 CHT5, E1 CHT6, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4, E1 EGT5, E1 EGT6, E1 TIT1, E1 TIT2, E1 Torq,   E1 NG,  E1 ITT, E2 FFlow, E2 MAP, E2 RPM, E2 Torq,   E2 NG,  E2 ITT,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd,  WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
2021-12-04, 12:17:59,  +00:00,    OCK,   51.3266296,   -0.0469723,  2301.0, 29.47,  2219.1,   0.8, 157.33, 137.86,  -31.02,  -0.25,   0.34,   0.01,  -0.06, 267.8, 264.4,  27.7,  28.8,   0.9,  32.14,  29.52,    17.74,  181.74,   49.64,  29.35, 2476.1,    0.82,  317.58,  319.87,  332.19,  324.35,  342.10,  313.22, 1581.25, 1614.33, 1606.26, 1583.75, 1611.36, 1551.50, 1626.04, 1665.72,        ,        ,        ,         ,       ,       ,        ,        ,        ,  2368.9, 164,  GPS,  264.8, 115.30, 115.10, 129.405, 129.230,  0.000,       ,  29.29,  -75.4,   15.1,  -95.2,    0.4,      1,   GPS,    ALT,   0.4,  -0.4,   0.0, 3DDiff, 1852,      ,      8,  11.0,     14
2021-12-04, 12:18:00,  +00:00,    OCK,   51.3265686,   -0.0479763,  2303.0, 29.47,  2218.6,   0.8, 160.93, 137.88,  -74.19,   0.52,  -1.16,  -0.02,   0.03, 267.2, 264.5,  27.7,  28.8,   0.9,  32.06,  29.44,    17.81,  181.81,   49.49,  29.39, 2475.6,    0.82,  317.68,  319.98,  332.33,  324.47,  342.24,  313.32, 1581.18, 1615.40, 1606.72, 1584.49, 1611.89, 1551.65, 1626.66, 1665.88,        ,        ,        ,         ,       ,       ,        ,        ,        ,  2368.3, 168,  GPS,  264.8, 115.30, 115.10, 129.405, 129.230,  0.000,       ,  29.30,  -75.4,   15.1,  -95.2,    0.4,      1,   GPS,    ALT,   0.3,  -0.1, -55.1, 3DDiff, 1852,      ,      8,  11.5,     14
2021-12-04, 12:18:01,  +00:00,    OCK,   51.3265114,   -0.0489988,  2305.0, 29.47,  2217.8,   0.5, 160.26, 137.80,  -17.63,   0.36,   0.07,   0.00,  -0.13, 268.0, 264.4,  27.7,  28.8,   0.9,  32.05,  29.50,    17.78,  181.80,   49.39,  29.37, 2477.2,    0.82,  317.79,  320.12,  332.44,  324.58,  342.38,  313.44, 1580.14, 1614.68, 1606.63, 1583.16, 1612.45, 1550.82, 1625.85, 1665.65,        ,        ,        ,         ,       ,       ,        ,        ,        ,  2367.6, 167,  GPS,  264.8, 115.30, 115.10, 129.405, 129.230,  0.001,       ,  29.31,  -75.3,   15.0,  -95.2,    0.4,      1,   GPS,    ALT,   0.3,   0.3, -51.2, 3DDiff, 1852,      ,      8,  11.5,     14
2021-12-04, 12:18:02,  +00:00,    OCK,   51.3264580,   -0.0500001,  2302.0, 29.47,  2218.6,   0.5, 161.99, 137.53,  -73.02,   0.55,  -0.98,   0.00,   0.02, 267.9, 264.4,  27.7,  28.8,   0.9,  32.03,  29.24,    17.91,  181.75,   49.42,  29.43, 2477.6,    0.83,  317.88,  320.24,  332.59,  324.68,  342.54,  313.53, 1580.23, 1615.12, 1608.17, 1582.85, 1611.96, 1551.92, 1626.58, 1666.16,        ,        ,        ,         ,       ,       ,        ,        ,        ,  2368.4, 169,  GPS,  264.8, 115.30, 115.10, 129.405, 129.230,  0.001,       ,  29.34,  -75.2,   15.0,  -95.2,    0.4,      1,   GPS,    ALT,   0.3,   0.5,  39.4, 3DDiff, 1852,      ,      8,  12.0,     14
2021-12-04, 12:18:03,  +00:00,    OCK,   51.3263969,   -0.0510169,  2306.0, 29.47,  2220.8,   0.5, 161.29, 137.29,  -14.93,   0.47,   0.02,   0.00,  -0.13, 268.2, 264.4,  27.7,  28.8,   0.9,  32.05,  29.24,    17.82,  181.68,   49.48,  29.41, 2473.2,    0.83,  317.97,  320.39,  332.73,  324.79,  342.70,  313.64, 1580.76, 1615.29, 1608.41, 1581.74, 1612.61, 1551.75, 1626.37, 1666.87,        ,        ,        ,         ,       ,       ,        ,        ,        ,  2370.6, 168,  GPS,  264.8, 115.30, 115.10, 129.405, 129.230,  0.001,       ,  29.39,  -75.2,   15.0,  -95.2,    0.4,      1,   GPS,    ALT,   0.3,   0.3, 126.0, 3DDiff, 1852,      ,      8,  11.0,     14
2021-12-04, 12:18:04,  +00:00,    OCK,   51.3263397,   -0.0520155,  2301.0, 29.47,  2218.8,   0.5, 156.87, 137.14,   44.54,   0.73,  -1.16,   0.05,   0.44, 268.1, 264.3,  27.7,  28.8,   0.9,  32.01,  29.26,    17.72,  181.68,   49.48,  29.35, 2469.6,    0.82,  318.07,  320.49,  332.84,  324.90,  342.84,  313.72, 1581.34, 1613.01, 1608.17, 1581.56, 1612.60, 1550.48, 1625.08, 1667.28,        ,        ,        ,         ,       ,       ,        ,        ,        ,  2368.6, 163,  GPS,  264.8, 115.30, 115.10, 129.405, 129.230,  0.002,       ,  29.45,  -75.1,   14.9,  -95.2,    0.4,      1,   GPS,    ALT,   0.3,   0.5, -90.6, 3DDiff, 1852,      ,      8,  11.5,     14
2021-12-04, 12:18:05,  +00:00,    OCK,   51.3262787,   -0.0530336,  2297.0, 29.47,  2220.3,   0.8, 154.30, 137.31,   29.46,  -0.26,   1.19,  -0.02,  -0.15, 266.3, 264.4,  27.7,  28.8,   0.9,  31.97,  29.35,    17.83,  181.77,   49.46,  29.40, 2469.8,    0.82,  318.17,  320.64,  332.97,  325.00,  342.99,  313.84, 1581.09, 1614.24, 1607.92, 1582.67, 1612.12, 1550.58, 1626.57, 1666.36,        ,        ,        ,         ,       ,       ,        ,        ,        ,  2370.0, 161,  GPS,  264.8, 115.30, 115.10, 129.405, 129.230,  0.002,       ,  29.50,  -75.1,   14.9,  -95.2,    0.4,      1,   GPS,    ALT,   0.4,   0.6,  63.0, 3DDiff, 1852,      ,      8,  11.5,     14
2021-12-04, 12:18:06,  +00:00,    OCK,   51.3262253,   -0.0540349,  2299.0, 29.47,  2220.0,   0.8, 156.05, 137.45,   28.99,   0.37,   0.43,   0.00,  -0.02, 266.1, 264.6,  27.7,  28.8,   0.9,  32.02,  29.50,    17.81,  181.75,   49.53,  29.42, 2472.9,    0.82,  318.25,  320.74,  333.09,  325.11,  343.15,  313.91, 1582.03, 1614.97, 1608.21, 1582.89, 1612.07, 1550.51, 1627.21, 1667.19,        ,        ,        ,         ,       ,       ,        ,        ,        ,  2369.8, 162,  GPS,  264.8, 115.30, 115.10, 129.405, 129.230,  0.002,       ,  29.50,  -75.0,   14.9,  -95.2,    0.4,      1,   GPS,    ALT,   0.4,   0.4, -11.8, 3DDiff, 1852,      ,      8,  12.0,     14
2021-12-04, 12:18:07,  +00:00,    OCK,   51.3261719,   -0.0550571,  2302.0, 29.47,  2221.9,   0.8, 156.25, 137.60,   47.20,  -0.10,  -0.64,   0.01,   0.04, 266.0, 264.7,  27.7,  28.8,   0.9,  32.00,  29.47,    17.76,  181.78,   49.51,  29.42, 2473.5,    0.83,  318.35,  320.90,  333.20,  325.21,  343.29,  314.05, 1581.89, 1616.06, 1608.70, 1582.67, 1611.35, 1550.04, 1627.52, 1667.42,        ,        ,        ,         ,       ,       ,        ,        ,        ,  2371.7, 163,  GPS,  264.8, 115.30, 115.10, 129.405, 129.230,  0.002,       ,  29.47,  -75.0,   14.8,  -95.2,    0.4,      1,   GPS,    ALT,   0.3,   0.2, 110.2, 3DDiff, 1852,      ,      8,  11.0,     14
2021-12-04, 12:18:08,  +00:00,    OCK,   51.3261147,   -0.0560593,  2309.0, 29.47,  2225.9,   0.8, 158.97, 137.78,   83.79,  -0.67,  -1.76,   0.03,   0.07, 266.2, 264.6,  27.7,  28.8,   0.9,  32.01,  29.36,    17.79,  181.81,   49.51,  29.38, 2476.1,    0.82,  318.44,  321.00,  333.34,  325.33,  343.44,  314.16, 1582.14, 1616.58, 1608.81, 1582.46, 1611.76, 1550.27, 1627.99, 1667.95,        ,        ,        ,         ,       ,       ,        ,        ,        ,  2375.7, 166,  GPS,  264.8, 115.30, 115.10, 129.405, 129.230,  0.002,       ,  29.40,  -75.1,   14.8,  -95.2,    0.4,      1,   GPS,    ALT,   0.3,  -0.3, 196.9, 3DDiff, 1852,      ,      8,  11.5,     14
2021-12-04, 12:18:09,  +00:00,    OCK,   51.3260574,   -0.0570827,  2311.0, 29.47,  2228.2,   0.8, 158.41, 138.01,  135.68,  -0.91,  -1.74,   0.03,  -0.18, 266.2, 264.3,  27.7,  28.8,   0.9,  32.00,  29.35,    17.76,  181.81,   49.68,  29.39, 2470.9,    0.82,  318.55,  321.16,  333.46,  325.42,  343.57,  314.31, 1582.72, 1616.45, 1609.57, 1583.74, 1612.16, 1550.07, 1628.01, 1669.23,        ,        ,        ,         ,       ,       ,        ,        ,        ,  2378.0, 165,  GPS,  264.8, 115.30, 115.10, 129.405, 129.230,  0.003,       ,  29.33,  -75.3,   14.7,  -95.2,    0.4,      1,   GPS,    ALT,   0.2,  -1.0, 129.9, 3DDiff, 1852,      ,      8,  11.5,     14
2021-12-04, 12:18:10,  +00:00,    OCK,   51.3260002,   -0.0580886,  2309.0, 29.47,  2225.4,   0.8, 155.21, 138.29,  131.27,  -0.46,  -0.44,   0.00,   0.10, 266.9, 264.3,  27.7,  28.8,   0.9,  31.99,  29.37,    17.78,  181.72,   49.53,  29.35, 2473.5,    0.82,  318.63,  321.29,  333.57,  325.53,  343.73,  314.45, 1582.33, 1615.29, 1608.92, 1583.22, 1612.43, 1550.13, 1627.02, 1668.48,        ,        ,        ,         ,       ,       ,        ,        ,        ,  2375.2, 162,  GPS,  264.8, 115.30, 115.10, 129.405, 129.230,  0.003,       ,  29.24,  -75.5,   14.7,  -95.2,    0.4,      1,   GPS,    ALT,   0.3,  -0.8, -153.5, 3DDiff, 1852,      ,      8,  12.0,     14
2021-12-04, 12:18:11,  +00:00,    OCK,   51.3259392,   -0.0591170,  2307.0, 29.47,  2222.5,   0.8, 157.05, 138.62,   51.40,  -0.40,   0.13,  -0.06,  -0.08, 267.7, 264.1,  27.7,  28.8,   0.9,  31.99,  29.19,    17.79,  181.71,   49.37,  29.38, 2474.6,    0.82,  318.74,  321.43,  333.68,  325.64,  343.88,  314.68, 1583.03, 1614.93, 1608.93, 1582.41, 1612.51, 1550.26, 1626.72, 1668.18,        ,        ,        ,         ,       ,       ,        ,        ,        ,  2372.3, 164,  GPS,  264.8, 115.30, 115.10, 129.405, 129.230,  0.004,       ,  29.14,  -75.7,   14.7,  -95.2,    0.4,      1,   GPS,    ALT,   0.3,  -0.4, -173.2, 3DDiff, 1852,      ,      8,  11.0,     14
2021-12-04, 12:18:12,  +00:00,    OCK,   51.3258743,   -0.0601276,  2308.0, 29.47,  2218.8,   0.8, 159.76, 138.69,  -87.07,   0.29,   0.88,   0.01,   0.06, 268.3, 264.0,  27.7,  28.8,   0.9,  31.98,  29.14,    17.84,  181.71,   49.33,  29.39, 2476.6,    0.82,  318.83,  321.55,  333.81,  325.74,  344.02,  314.87, 1583.77, 1615.43, 1609.14, 1582.31, 1612.25, 1549.63, 1626.94, 1668.42,        ,        ,        ,         ,       ,       ,        ,        ,        ,  2368.6, 167,  GPS,  264.8, 115.30, 115.10, 129.405, 129.230,  0.004,       ,  29.03,  -75.9,   14.6,  -95.2,    0.4,      1,   GPS,    ALT,   0.4,  -0.1, -185.0, 3DDiff, 1852,      ,      8,  11.0,     14
2021-12-04, 12:18:13,  +00:00,    OCK,   51.3258171,   -0.0611553,  2303.0, 29.47,  2217.3,   0.8, 159.33, 138.60, -194.90,   0.57,   1.23,  -0.01,  -0.02, 267.4, 264.2,  27.7,  28.8,   0.9,  31.98,  29.13,    17.87,  181.75,   49.48,  29.40, 2474.5,    0.83,  318.94,  321.72,  333.93,  325.85,  344.17,  315.12, 1582.74, 1616.68, 1610.09, 1583.18, 1612.08, 1550.97, 1627.65, 1668.19,        ,        ,        ,         ,       ,       ,        ,        ,        ,  2367.1, 166,  GPS,  264.8, 115.30, 115.10, 129.405, 129.230,  0.005,       ,  28.93,  -76.0,   14.6,  -95.2,    0.4,      1,   GPS,    ALT,   0.6,   0.3, -122.0, 3DDiff, 1852,      ,      8,  11.5,     14
2021-12-04, 12:18:14,  +00:00,    OCK,   51.3257561,   -0.0621620,  2300.0, 29.47,  2217.3,   0.8, 160.43, 138.34, -218.24,   0.41,   0.34,   0.01,   0.07, 266.2, 264.5,  27.7,  28.8,   0.9,  32.00,  29.16,    17.89,  181.80,   49.59,  29.48, 2472.3,    0.83,  319.03,  321.83,  334.05,  325.95,  344.32,  315.29, 1583.05, 1617.93, 1610.00, 1584.84, 1611.55, 1552.40, 1628.95, 1668.35,        ,        ,        ,         ,       ,       ,        ,        ,        ,  2367.1, 167,  GPS,  264.8, 115.30, 115.10, 129.405, 129.230,  0.005,       ,  28.85,  -76.1,   14.5,  -95.2,    0.4,      1,   GPS,    ALT,   0.6,   0.6, -15.7, 3DDiff, 1852,      ,      8,  12.0,     14
2021-12-04, 12:18:15,  +00:00,    OCK,   51.3257027,   -0.0631888,  2302.0, 29.47,  2221.3,   0.5, 158.82, 138.27, -102.33,  -0.56,   0.36,  -0.00,  -0.22, 266.3, 264.6,  27.7,  28.8,   0.9,  32.02,  29.31,    17.78,  181.82,   49.57,  29.43, 2467.2,    0.83,  319.14,  322.00,  334.17,  326.04,  344.46,  315.55, 1583.63, 1618.59, 1610.26, 1585.46, 1612.87, 1552.33, 1629.64, 1669.15,        ,        ,        ,         ,       ,       ,        ,        ,        ,  2371.1, 166,  GPS,  264.8, 115.30, 115.10, 129.405, 129.230,  0.005,       ,  28.79,  -76.2,   14.5,  -95.2,    0.4,      1,   GPS,    ALT,   0.5,   0.1, 212.6, 3DDiff, 1852,      ,      8,  11.0,     14
2021-12-04, 12:18:16,  +00:00,    OCK,   51.3256454,   -0.0641977,  2306.0, 29.47,  2222.6,   0.8, 157.91, 138.36,   59.45,  -0.08,   0.30,   0.01,   0.07, 267.7, 264.4,  27.7,  28.8,   0.9,  32.01,  29.32,    17.77,  181.79,   49.52,  29.38, 2470.5,    0.83,  319.23,  322.09,  334.28,  326.14,  344.62,  315.69, 1585.09, 1618.37, 1610.99, 1585.59, 1613.73, 1552.25, 1629.50, 1670.01,        ,        ,        ,         ,       ,       ,        ,        ,        ,  2372.4, 165,  GPS,  264.8, 115.30, 115.10, 129.405, 129.230,  0.005,       ,  28.73,  -76.4,   14.5,  -95.2,    0.4,      1,   GPS,    ALT,   0.4,  -0.4, 133.9, 3DDiff, 1852,      ,      8,  11.0,     14
2021-12-04, 12:18:17,  +00:00,    OCK,   51.3255882,   -0.0652252,  2308.0, 29.47,  2223.5,   0.8, 159.12, 138.42,  102.84,  -0.13,   0.66,  -0.01,  -0.07, 267.9, 264.5,  27.7,  28.8,   0.9,  32.00,  29.17,    17.84,  181.80,   49.48,  29.41, 2475.5,    0.82,  319.34,  322.28,  334.41,  326.24,  344.75,  315.92, 1585.53, 1618.28, 1611.45, 1584.85, 1613.46, 1552.38, 1629.18, 1670.25,        ,        ,        ,         ,       ,       ,        ,        ,        ,  2373.3, 166,  GPS,  264.8, 115.30, 115.10, 129.405, 129.230,  0.005,       ,  28.66,  -76.6,   14.4,  -95.2,    0.4,      1,   GPS,    ALT,   0.4,  -0.4,  70.9, 3DDiff, 1852,      ,      8,  11.5,     14
2021-12-04, 12:18:18,  +00:00,    OCK,   51.3255310,   -0.0662319,  2309.0, 29.47,  2223.3,   0.8, 160.63, 138.36,   50.04,   0.08,   0.33,  -0.03,  -0.07, 268.2, 264.5,  27.7,  28.8,   0.9,  32.02,  29.10,    17.84,  181.87,   49.42,  29.44, 2479.9,    0.82,  319.43,  322.41,  334.54,  326.35,  344.88,  316.08, 1585.77, 1618.80, 1611.99, 1584.68, 1613.90, 1552.80, 1629.13, 1670.72,        ,        ,        ,         ,       ,       ,        ,        ,        ,  2373.0, 168,  GPS,  264.8, 115.30, 115.10, 129.405, 129.230,  0.006,       ,  28.61,  -76.8,   14.4,  -95.2,    0.4,      1,   GPS,    ALT,   0.3,  -0.3,  -3.9, 3DDiff, 1852,      ,      8,  12.0,     14
2021-12-04, 12:18:19,  +00:00,    OCK,   51.3254738,   -0.0672567,  2310.0, 29.47,  2222.5,   0.5, 163.51, 138.17,   22.71,   0.38,  -0.38,   0.07,   0.19, 269.1, 264.5,  27.7,  28.8,   0.9,  32.01,  29.13,    17.88,  181.98,   49.46,  29.44, 2474.3,    0.83,  319.53,  322.55,  334.66,  326.42,  345.02,  316.27, 1585.58, 1618.55, 1612.02, 1583.69, 1613.26, 1553.85, 1629.20, 1670.74,        ,        ,        ,         ,       ,       ,        ,        ,        ,  2372.3, 170,  GPS,  264.8, 115.30, 115.10, 129.405, 129.230,  0.006,       ,  28.59,  -76.9,   14.4,  -95.2,    0.4,      1,   GPS,    ALT,   0.4,   0.0, -39.4, 3DDiff, 1852,      ,      8,  11.0,     14
2021-12-04, 12:18:20,  +00:00,    OCK,   51.3254204,   -0.0682599,  2308.0, 29.47,  2223.3,   0.5, 161.36, 137.95,  -19.33,   0.14,  -0.59,   0.11,   0.10, 268.9, 264.5,  27.7,  28.8,   0.9,  32.01,  29.12,    17.87,  182.03,   49.59,  29.43, 2472.8,    0.83,  319.61,  322.67,  334.77,  326.50,  345.15,  316.42, 1584.40, 1619.62, 1612.40, 1583.32, 1613.24, 1553.79, 1629.76, 1670.23,        ,        ,        ,         ,       ,       ,        ,        ,        ,  2373.1, 168,  GPS,  264.8, 115.30, 115.10, 129.405, 129.230,  0.006,       ,  28.60,  -77.0,   14.3,  -95.2,    0.4,      1,   GPS,    ALT,   0.4,   0.2, -19.7, 3DDiff, 1852,      ,      8,  11.0,     14
2021-12-04, 12:18:21,  +00:00,    OCK,   51.3253632,   -0.0692829,  2306.0, 29.47,  2224.5,   0.5, 159.42, 137.90,  -38.98,  -0.42,   1.89,   0.00,  -0.10, 267.7, 264.7,  27.7,  28.8,   0.9,  32.07,  29.18,    17.91,  182.02,   49.67,  29.40, 2472.2,    0.83,  319.73,  322.81,  334.87,  326.61,  345.26,  316.58, 1583.98, 1619.77, 1613.06, 1583.75, 1614.32, 1555.14, 1630.44, 1670.28,        ,        ,        ,         ,       ,       ,        ,        ,        ,  2374.3, 166,  GPS,  264.8, 115.30, 115.10, 129.405, 129.230,  0.006,       ,  28.64,  -77.0,   14.3,  -95.2,    0.4,      1,   GPS,    ALT,   0.4,  -0.0,  55.1, 3DDiff, 1852,      ,      8,  11.5,     14
2021-12-04, 12:18:22,  +00:00,    OCK,   51.3253174,   -0.0702890,  2308.0, 29.47,  2225.5,   0.5, 158.31, 138.01,   18.48,  -0.83,   2.63,   0.07,   0.10, 267.7, 265.1,  27.7,  28.8,   0.9,  32.21,  29.31,    17.93,  182.05,   49.52,  29.42, 2468.3,    0.83,  319.83,  322.93,  335.00,  326.69,  345.37,  316.71, 1585.58, 1621.69, 1613.59, 1583.96, 1614.57, 1555.87, 1631.31, 1671.38,        ,        ,        ,         ,       ,       ,        ,        ,        ,  2375.3, 165,  GPS,  264.8, 115.30, 115.10, 129.405, 129.230,  0.006,       ,  28.69,  -77.0,   14.2,  -95.2,    0.4,      1,   GPS,    ALT,   0.3,  -0.4,  55.1, 3DDiff, 1852,      ,      8,  12.0,     14
2021-12-04, 12:18:23,  +00:00,    OCK,   51.3252678,   -0.0713167,  2309.0, 29.47,  2226.8,   0.8, 157.25, 138.36,   94.50,  -1.16,   1.70,  -0.06,  -0.06, 267.4, 265.5,  27.7,  28.8,   0.9,  32.17,  29.37,    17.94,  182.04,   49.49,  29.41, 2471.9,    0.83,  319.94,  323.07,  335.10,  326.79,  345.48,  316.87, 1586.70, 1621.86, 1613.97, 1584.34, 1614.35, 1556.49, 1631.70, 1672.12,        ,        ,        ,         ,       ,       ,        ,        ,        ,  2376.5, 164,  GPS,  264.8, 115.30, 115.10, 129.405, 129.230,  0.005,       ,  28.73,  -77.0,   14.2,  -95.2,    0.4,      1,   GPS,    ALT,   0.2,  -1.0,  66.9, 3DDiff, 1852,      ,      8,  11.0,     14
2021-12-04, 12:18:24,  +00:00,    OCK,   51.3252258,   -0.0723307,  2310.0, 29.47,  2224.7,   0.8, 157.13, 138.81,  108.20,  -1.24,  -0.55,   0.01,   0.01, 267.9, 265.6,  27.7,  28.8,   0.9,  32.18,  29.41,    17.88,  182.03,   49.53,  29.40, 2470.0,    0.83,  320.04,  323.19,  335.21,  326.89,  345.55,  317.00, 1587.51, 1621.53, 1613.11, 1585.10, 1614.55, 1554.91, 1631.21, 1672.15,        ,        ,        ,         ,       ,       ,        ,        ,        ,  2374.5, 164,  GPS,  264.8, 115.30, 115.10, 129.405, 129.230,  0.005,       ,  28.74,  -77.1,   14.2,  -95.2,    0.4,      1,   GPS,    ALT,   0.0,  -1.2, -66.9, 3DDiff, 1852,      ,      8,  11.0,     14
2021-12-04, 12:18:25,  +00:00,    OCK,   51.3251801,   -0.0733658,  2309.0, 29.47,  2221.9,   0.8, 157.38, 139.33,   49.23,  -1.04,  -2.07,  -0.01,  -0.09, 268.2, 265.4,  27.7,  28.8,   0.9,  32.15,  29.39,    17.91,  182.04,   49.54,  29.37, 2473.6,    0.83,  320.16,  323.31,  335.30,  326.98,  345.65,  317.13, 1588.93, 1622.13, 1613.13, 1585.74, 1613.91, 1555.91, 1631.87, 1672.94,        ,        ,        ,         ,       ,       ,        ,        ,        ,  2371.7, 164,  GPS,  264.8, 115.30, 115.10, 129.405, 129.230,  0.004,       ,  28.73,  -77.1,   14.1,  -95.2,    0.4,      1,   GPS,    ALT,  -0.2,  -1.1, -161.4, 3DDiff, 1852,      ,      8,  11.5,     14
2021-12-04, 12:18:26,  +00:00,    OCK,   51.3251343,   -0.0743846,  2306.0, 29.47,  2217.4,   0.8, 158.98, 139.70,  -73.24,  -0.22,  -1.72,  -0.03,   0.01, 268.5, 265.3,  27.7,  28.8,   0.9,  32.13,  29.23,    18.00,  182.06,   49.40,  29.43, 2474.7,    0.83,  320.25,  323.44,  335.40,  327.07,  345.70,  317.25, 1588.59, 1621.69, 1613.60, 1585.27, 1614.09, 1556.60, 1631.38, 1672.64,        ,        ,        ,         ,       ,       ,        ,        ,        ,  2367.2, 166,  GPS,  264.8, 115.30, 115.10, 129.405, 129.230,  0.004,       ,  28.70,  -77.2,   14.1,  -95.2,    0.4,      1,   GPS,    ALT,  -0.3,  -0.7, -263.8, 3DDiff, 1852,      ,      8,  12.0,     14
2021-12-04, 12:18:27,  +00:00,    OCK,   51.3250771,   -0.0754242,  2305.0, 29.47,  2213.1,   0.8, 160.38, 139.94, -153.14,   0.08,  -1.68,   0.00,   0.06, 268.9, 265.0,  27.7,  28.8,   0.9,  32.11,  29.22,    17.94,  182.08,   49.31,  29.44, 2473.4,    0.83,  320.37,  323.56,  335.52,  327.16,  345.77,  317.37, 1588.33, 1621.45, 1614.21, 1584.52, 1615.37, 1557.43, 1631.77, 1673.18,        ,        ,        ,         ,       ,       ,        ,        ,        ,  2362.9, 167,  GPS,  264.8, 115.30, 115.10, 129.405, 129.230,  0.004,       ,  28.66,  -77.2,   14.0,  -95.2,    0.4,      1,   GPS,    ALT,  -0.3,  -0.2, -255.9, 3DDiff, 1852,      ,      8,  11.0,     14
2021-12-04, 12:18:28,  +00:00,    OCK,   51.3250237,   -0.0764434,  2298.0, 29.47,  2209.3,   0.8, 159.79, 140.02, -237.00,   0.35,   0.40,  -0.03,   0.15, 268.2, 264.8,  27.7,  28.8,   0.9,  32.09,  29.15,    17.98,  182.07,   49.40,  29.45, 2473.7,    0.83,  320.45,  323.70,  335.62,  327.26,  345.82,  317.49, 1588.22, 1621.78, 1614.02, 1583.52, 1615.47, 1556.79, 1631.47, 1673.31,        ,        ,        ,         ,       ,       ,        ,        ,        ,  2359.1, 167,  GPS,  264.8, 115.30, 115.10, 129.405, 129.230,  0.004,       ,  28.62,  -77.2,   14.0,  -95.2,    0.4,      1,   GPS,    ALT,  -0.2,   0.2, -181.1, 3DDiff, 1852,      ,      8,  11.0,     14
2021-12-04, 12:18:29,  +00:00,    OCK,   51.3249702,   -0.0774835,  2296.0, 29.47,  2208.6,   0.8, 158.62, 140.03, -238.54,   0.48,  -3.37,  -0.03,   0.14, 268.1, 264.7,  27.7,  28.8,   0.9,  32.11,  29.18,    17.94,  182.11,   49.59,  29.41, 2471.0,    0.83,  320.59,  323.80,  335.72,  327.34,  345.88,  317.59, 1588.92, 1622.56, 1614.56, 1584.23, 1615.41, 1557.45, 1632.00, 1673.96,        ,        ,        ,         ,       ,       ,        ,        ,        ,  2358.4, 165,  GPS,  264.8, 115.30, 115.10, 129.405, 129.230,  0.004,       ,  28.58,  -77.2,   14.0,  -95.2,    0.4,      1,   GPS,    ALT,  -0.1,   0.4, -59.1, 3DDiff, 1852,      ,      8,  11.5,     14
2021-12-04, 12:18:30,  +00:00,    OCK,   51.3249054,   -0.0785030,  2294.0, 29.47,  2208.2,   0.8, 158.16, 140.02, -152.02,   0.63,  -0.78,  -0.01,   0.03, 268.2, 264.2,  27.7,  28.8,   0.9,  32.09,  29.16,    17.92,  182.14,   49.51,  29.44, 2471.6,    0.83,  320.67,  323.94,  335.83,  327.44,  345.91,  317.70, 1589.35, 1623.03, 1615.06, 1584.85, 1615.18, 1557.94, 1632.44, 1673.89,        ,        ,        ,         ,       ,       ,        ,        ,        ,  2358.0, 165,  GPS,  264.8, 115.30, 115.10, 129.405, 129.230,  0.004,       ,  28.53,  -77.1,   13.9,  -95.2,    0.4,      1,   GPS,    ALT,   0.1,   0.6, -27.6, 3DDiff, 1852,      ,      8,  12.0,     14
