#airframe_info, log_version="1.00", airframe_name="Diamond DA40NG", unit_software_part_number="006-B0319-9D", unit_software_version="11.13", system_software_part_number="010-00915-07", system_id="26BBB7B6F", mode=NORMAL, 
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees, ft Baro,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts, volts,   gals,   gals,      gph,      psi,   deg F,     psi,    rpm,       %,      gph,       psi,   deg F,       psi,    rpm,       %,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,    AltB, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1, volt2,  FQtyL,  FQtyR, E1 FFlow, E1 FPres, E1 OilT, E1 OilP, E1 RPM, E1 %Pwr, E2 FFlow,  E2 FPres, E2 OilT,   E2 OilP, E2 RPM, E2 %Pwr,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
2022-09-05, 06:41:09,  +00:00,       ,   37.9810028,   23.3751106,  -134.8, 29.91,     6.5,  26.2,   0.00,   6.94,   26.56,   3.66,   0.45,   0.00,  -0.01, 292.2, 291.7,  28.6,   0.0,  13.90,  13.10,     1.06,    66.72,   98.60,   66.93, 1022.0,    0.13,         ,          ,        ,          ,       ,        ,   127.9,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,      8,  11.0,     14
2022-09-05, 06:41:10,  +00:00,       ,   37.9810143,   23.3750706,  -136.8, 29.91,     6.5,  26.2,   0.00,   7.08,   15.51,   3.74,   0.55,  -0.02,  -0.01, 291.9, 291.7,  28.6,   0.0,  13.90,  13.08,     1.11,    66.86,   98.60,   70.27, 1083.0,    0.13,         ,          ,        ,          ,       ,        ,   127.8,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,      8,  11.0,     14
2022-09-05, 06:41:11,  +00:00,       ,   37.9810371,   23.3750305,  -136.8, 29.91,     6.5,  26.2,   0.00,   7.37,   -8.53,   3.38,   0.55,  -0.00,   0.02, 292.0, 291.7,  28.6,   0.0,  13.90,  13.07,     1.14,    67.22,  100.40,   71.87, 1099.0,    0.14,         ,          ,        ,          ,       ,        ,   127.8,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   3.9, 3DDiff, 3704,      ,      8,  11.0,     14
2022-09-05, 06:41:13,  +00:00,       ,   37.9810677,   23.3749466,  -136.8, 29.91,     6.2,  26.2,   0.00,   8.30,  -16.51,   3.44,   0.23,  -0.02,  -0.00, 291.2, 291.7,  28.6,   0.0,  13.90,  13.01,     1.16,    66.86,  100.40,   73.39, 1118.0,    0.14,         ,          ,        ,          ,       ,        ,   127.5,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,      8,  11.0,     14
2022-09-05, 06:41:14,  +00:00,       ,   37.9810829,   23.3749027,  -136.8, 29.91,     6.1,  26.2,   0.00,   8.75,  -12.11,   3.59,   0.25,  -0.00,   0.04, 291.5, 291.1,  28.6,   0.0,  13.90,  13.01,     1.19,    66.72,  100.40,   73.39, 1120.0,    0.14,         ,          ,        ,          ,       ,        ,   127.4,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,      8,  11.0,     14
2022-09-05, 06:41:15,  +00:00,       ,   37.9811020,   23.3748531,  -138.8, 29.91,     6.2,  26.2,   0.00,   9.17,  -16.49,   3.60,  -0.11,   0.01,  -0.04, 291.6, 291.5,  28.6,   0.0,  13.90,  12.98,     0.90,    67.01,  100.40,   72.74, 1058.0,    0.10,         ,          ,        ,          ,       ,        ,   127.5,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,      8,  11.0,     14
2022-09-05, 06:41:16,  +00:00,       ,   37.9811249,   23.3748055,  -139.8, 29.91,     6.0,  26.2,   0.00,   9.51,  -32.07,   3.46,   0.19,   0.01,  -0.03, 292.0, 292.0,  28.6,   0.0,  13.90,  12.94,     0.85,    67.59,  100.40,   68.89,  976.0,    0.09,         ,          ,        ,          ,       ,        ,   127.3,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,      8,  11.0,     14
2022-09-05, 06:41:17,  +00:00,       ,   37.9811440,   23.3747540,  -138.8, 29.91,     6.2,  26.2,   0.00,   9.35,  -37.09,   3.67,  -0.24,   0.00,  -0.00, 291.4, 292.1,  28.6,   0.0,  13.90,  12.91,     0.82,    67.30,  100.40,   65.41,  944.0,    0.09,         ,          ,        ,          ,       ,        ,   127.6,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   3.9, 3DDiff, 3704,      ,      8,  11.0,     14
2022-09-05, 06:41:18,  +00:00,       ,   37.9811630,   23.3747025,  -136.8, 29.91,     6.2,  26.2,   0.00,   9.33,  -16.25,   3.57,  -0.34,   0.00,  -0.02, 291.6, 291.9,  28.6,   0.0,  13.90,  12.92,     0.82,    67.52,  100.40,   63.16,  936.0,    0.09,         ,          ,        ,          ,       ,        ,   127.5,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,      8,  11.0,     14
2022-09-05, 06:41:20,  +00:00,       ,   37.9812012,   23.3746071,  -136.8, 29.91,     6.1,  26.2,   0.00,   9.33,   35.64,   3.41,   0.31,  -0.01,   0.01, 291.9, 291.9,  28.6,   0.0,  13.90,  12.95,     0.82,    67.22,  100.40,   62.08,  930.0,    0.09,         ,          ,        ,          ,       ,        ,   127.4,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,      8,  11.0,     14
2022-09-05, 06:41:21,  +00:00,       ,   37.9812202,   23.3745613,  -135.8, 29.91,     6.2,  26.2,   0.00,   9.12,   25.99,   3.68,   0.42,  -0.01,   0.01, 291.2, 292.0,  28.6,   0.0,  13.90,  12.95,     0.82,    67.59,  102.20,   61.71,  937.0,    0.09,         ,          ,        ,          ,       ,        ,   127.5,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,      8,  11.0,     14
2022-09-05, 06:41:22,  +00:00,       ,   37.9812431,   23.3745136,  -135.8, 29.91,     6.1,  26.2,   0.00,   9.17,   26.53,   3.69,   0.07,   0.01,  -0.03, 291.8, 291.4,  28.6,   0.0,  13.90,  12.97,     0.82,    67.44,  102.20,   61.71,  936.0,    0.09,         ,          ,        ,          ,       ,        ,   127.4,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,      8,  11.0,     14
2022-09-05, 06:41:23,  +00:00,       ,   37.9812584,   23.3744640,  -137.8, 29.91,     6.1,  26.2,   0.00,   9.21,    8.83,   3.57,   0.08,   0.01,   0.03, 292.0, 291.8,  28.6,   0.0,  13.90,  12.97,     0.82,    67.44,  102.20,   61.57,  946.0,    0.09,         ,          ,        ,          ,       ,        ,   127.4,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 1852,      ,      8,  11.0,     14
2022-09-05, 06:41:24,  +00:00,       ,   37.9812775,   23.3744144,  -138.8, 29.91,     5.9,  26.2,   0.00,   9.21,  -19.42,   3.59,  -0.13,  -0.01,   0.01, 291.5, 292.1,  28.6,   0.0,  13.90,  12.97,     0.82,    67.44,  102.20,   61.50,  939.0,    0.09,         ,          ,        ,          ,       ,        ,   127.2,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 1852,      ,      8,  11.0,     14
2022-09-05, 06:41:25,  +00:00,       ,   37.9812965,   23.3743687,  -137.8, 29.91,     6.0,  26.2,   0.00,   9.16,  -29.08,   3.60,   0.05,  -0.01,   0.02, 291.3, 291.8,  28.6,   0.0,  13.90,  12.95,     0.82,    67.22,  102.20,   61.64,  941.0,    0.09,         ,          ,        ,          ,       ,        ,   127.3,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 1852,      ,      8,  11.0,     14
2022-09-05, 06:41:26,  +00:00,       ,   37.9813156,   23.3743191,  -139.8, 29.91,     6.1,  26.2,   0.00,   9.12,  -31.30,   3.57,  -0.02,   0.02,  -0.01, 292.1, 291.6,  28.6,   0.0,  13.90,  12.94,     0.82,    67.15,  102.20,   61.71,  944.0,    0.09,         ,          ,        ,          ,       ,        ,   127.4,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 1852,      ,      8,  11.0,     14
2022-09-05, 06:41:27,  +00:00,       ,   37.9813347,   23.3742733,  -138.8, 29.91,     6.1,  26.2,   0.00,   8.98,  -29.68,   3.61,   0.13,  -0.01,   0.01, 291.9, 292.0,  28.6,   0.0,  13.90,  12.94,     0.82,    66.93,  102.20,   61.71,  949.0,    0.09,         ,          ,        ,          ,       ,        ,   127.4,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 1852,      ,      8,  10.5,     14
2022-09-05, 06:41:28,  +00:00,       ,   37.9813538,   23.3742256,  -137.8, 29.91,     6.2,  26.2,   0.00,   8.96,  -15.24,   3.50,   0.04,  -0.02,   0.04, 291.6, 292.1,  28.6,   0.0,  13.90,  12.96,     0.82,    67.37,  102.20,   61.57,  947.0,    0.09,         ,          ,        ,          ,       ,        ,   127.5,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 1852,      ,      8,  11.0,     14
2022-09-05, 06:41:29,  +00:00,       ,   37.9813728,   23.3741798,  -137.8, 29.91,     6.3,  26.2,   0.00,   8.98,    0.17,   3.58,   0.08,   0.01,   0.02, 292.2, 291.9,  28.6,   0.0,  13.90,  12.96,     0.82,    67.15,  102.20,   61.71,  952.0,    0.09,         ,          ,        ,          ,       ,        ,   127.6,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 1852,      ,      8,  11.0,     14
2022-09-05, 06:41:30,  +00:00,       ,   37.9813919,   23.3741360,  -138.8, 29.91,     6.2,  26.2,   0.00,   8.84,    3.58,   3.75,   0.21,  -0.02,  -0.00, 291.8, 292.5,  28.6,   0.0,  13.90,  12.97,     0.82,    67.22,  102.20,   61.93,  949.0,    0.09,         ,          ,        ,          ,       ,        ,   127.5,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 1852,      ,      8,  11.0,     14
2022-09-05, 06:41:31,  +00:00,       ,   37.9814072,   23.3740902,  -137.8, 29.91,     6.2,  26.2,   0.00,   8.57,   -5.58,   3.71,   0.20,  -0.00,   0.03, 291.7, 292.2,  28.6,   0.0,  13.90,  12.98,     0.58,    67.22,  102.20,   57.36,  789.0,    0.05,         ,          ,        ,          ,       ,        ,   127.5,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 1852,      ,      8,  10.5,     14
2022-09-05, 06:41:32,  +00:00,       ,   37.9814262,   23.3740482,  -136.8, 29.91,     5.7,  26.2,   0.00,   8.24,    6.38,   3.83,   0.22,  -0.00,  -0.01, 291.5, 291.9,  28.6,   0.0,  13.90,  12.98,     0.61,    67.73,  102.20,   52.00,  781.0,    0.05,         ,          ,        ,          ,       ,        ,   127.0,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   3.9, 3DDiff, 1852,      ,      8,  11.0,     14
2022-09-05, 06:41:33,  +00:00,       ,   37.9814415,   23.3740063,  -136.8, 29.91,     5.7,  26.2,   0.00,   8.09,   19.77,   3.68,   0.15,  -0.01,   0.01, 291.3, 291.5,  28.6,   0.0,  13.90,  12.99,     0.58,    67.22,  104.00,   50.18,  786.0,    0.05,         ,          ,        ,          ,       ,        ,   127.0,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 1852,      ,      8,  11.0,     14
2022-09-05, 06:41:34,  +00:00,       ,   37.9814606,   23.3739624,  -136.8, 29.91,     5.6,  26.2,   0.00,   7.91,   20.97,   3.71,   0.18,   0.01,   0.00, 291.6, 291.3,  28.6,   0.0,  13.89,  12.98,     0.61,    67.44,  104.00,   49.31,  784.0,    0.05,         ,          ,        ,          ,       ,        ,   126.9,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 1852,      ,      8,  11.0,     14
2022-09-05, 06:41:35,  +00:00,       ,   37.9814720,   23.3739204,  -136.8, 29.91,     5.6,  26.2,   0.00,   7.79,   12.63,   3.86,   0.45,  -0.01,  -0.03, 291.7, 291.6,  28.6,   0.0,  13.89,  12.96,     0.61,    67.66,  104.00,   48.95,  785.0,    0.05,         ,          ,        ,          ,       ,        ,   126.9,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 1852,      ,      8,  10.5,     14
2022-09-05, 06:41:36,  +00:00,       ,   37.9814949,   23.3738823,  -137.8, 29.91,     5.7,  26.2,   0.00,   7.68,    3.31,   3.91,   0.53,   0.01,  -0.01, 293.2, 292.0,  28.7,   0.0,  13.89,  12.96,     0.50,    67.59,  104.00,   45.90,  705.0,    0.04,         ,          ,        ,          ,       ,        ,   127.0,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 1852,      ,      8,  11.0,     14
2022-09-05, 06:41:37,  +00:00,       ,   37.9815025,   23.3738461,  -137.8, 29.91,     5.7,  26.2,   0.00,   7.08,  -10.86,   3.78,   0.34,  -0.02,   0.01, 291.9, 293.1,  28.7,   0.0,  13.89,  12.93,     0.50,    67.88,  104.00,   43.80,  713.0,    0.04,         ,          ,        ,          ,       ,        ,   127.0,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 1852,      ,      8,  10.5,     14
2022-09-05, 06:41:38,  +00:00,       ,   37.9815254,   23.3738117,  -136.8, 29.91,     5.7,  26.2,   0.00,   6.65,   -7.68,   3.76,   0.54,   0.01,  -0.04, 291.5, 292.2,  28.7,   0.0,  13.89,  12.93,     0.50,    67.88,  104.00,   43.08,  713.0,    0.04,         ,          ,        ,          ,       ,        ,   127.0,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 1852,      ,      8,  11.0,     14
2022-09-05, 06:41:39,  +00:00,       ,   37.9815331,   23.3737793,  -136.8, 29.91,     5.7,  26.2,   0.00,   6.53,    3.59,   3.86,   0.60,   0.02,  -0.02, 291.9, 291.2,  28.7,   0.0,  13.89,  12.94,     0.50,    67.59,  104.00,   42.79,  710.0,    0.04,         ,          ,        ,          ,       ,        ,   127.0,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 1852,      ,      8,  10.5,     14
2022-09-05, 06:41:40,  +00:00,       ,   37.9815445,   23.3737450,  -136.8, 29.91,     5.5,  26.2,   0.00,   6.26,   10.63,   4.01,   0.57,  -0.00,  -0.02, 292.1, 291.4,  28.7,   0.0,  13.89,  12.95,     0.50,    67.52,  104.00,   42.86,  713.0,    0.04,         ,          ,        ,          ,       ,        ,   126.8,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 1852,      ,      8,  11.0,     14
2022-09-05, 06:41:41,  +00:00,       ,   37.9815598,   23.3737144,  -135.8, 29.91,     5.6,  26.2,   0.00,   5.81,   13.87,   3.75,   0.54,  -0.01,   0.02, 292.2, 291.8,  28.7,   0.0,  13.89,  12.94,     0.50,    67.73,  105.80,   42.71,  713.0,    0.04,         ,          ,        ,          ,       ,        ,   126.9,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   3.9, 3DDiff, 1852,      ,      8,  10.5,     14
2022-09-05, 06:41:42,  +00:00,       ,   37.9815674,   23.3736916,  -137.8, 29.91,     5.6,  26.2,   0.00,   5.02,   10.68,   3.71,   0.54,  -0.03,   0.02, 292.4, 292.2,  28.7,   0.0,  13.89,  12.91,     0.50,    67.88,  105.80,   42.79,  718.0,    0.04,         ,          ,        ,          ,       ,        ,   126.9,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 1852,      ,      8,  11.0,     14
2022-09-05, 06:41:43,  +00:00,       ,   37.9815788,   23.3736649,  -137.8, 29.91,     5.4,  26.2,   0.00,   4.33,   -6.61,   3.55,   0.44,  -0.04,   0.01, 292.0, 292.6,  28.7,   0.0,  13.89,  12.90,     0.48,    68.02,  104.00,   42.64,  713.0,    0.04,         ,          ,        ,          ,       ,        ,   126.7,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 1852,      ,      8,  10.5,     14
2022-09-05, 06:41:44,  +00:00,       ,   37.9815826,   23.3736496,  -136.8, 29.91,     5.2,  26.2,   0.00,   3.50,  -11.78,   3.44,   0.51,  -0.03,  -0.01, 292.0, 292.6,  28.7,   0.0,  13.89,  12.90,     0.48,    67.95,  105.80,   42.50,  714.0,    0.04,         ,          ,        ,          ,       ,        ,   126.5,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 1852,      ,      8,  11.0,     14
2022-09-05, 06:41:45,  +00:00,       ,   37.9815903,   23.3736382,  -137.8, 29.91,     5.3,  26.2,   0.00,   2.41,   -6.85,   3.22,   0.53,  -0.02,  -0.01, 292.1, 292.4,  28.7,   0.0,  13.89,  12.90,     0.50,    67.81,  105.80,   42.42,  713.0,    0.04,         ,          ,        ,          ,       ,        ,   126.6,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 1852,      ,      8,  10.5,     14
2022-09-05, 06:41:46,  +00:00,       ,   37.9815941,   23.3736343,  -136.8, 29.91,     5.3,  26.2,   0.00,   1.01,   -3.20,   3.22,   0.45,  -0.02,  -0.00, 291.8, 292.2,  28.7,   0.0,  13.89,  12.92,     0.50,    67.59,  105.80,   42.57,  714.0,    0.04,         ,          ,        ,          ,       ,        ,   126.6,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 1852,      ,      8,  10.5,     14
2022-09-05, 06:41:47,  +00:00,       ,   37.9815941,   23.3736343,  -137.8, 29.91,     5.6,  26.2,   0.00,   0.00,   -2.07,   3.54,   0.51,  -0.00,  -0.03, 291.8, 292.2,  28.7,   0.0,  13.89,  12.95,     0.50,    67.44,  105.80,   42.50,  711.0,    0.04,         ,          ,        ,          ,       ,        ,   126.9,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 1852,      ,      8,  10.5,     14
2022-09-05, 06:41:48,  +00:00,       ,   37.9815941,   23.3736343,  -137.8, 29.91,     5.5,  26.2,   0.00,   0.00,   -8.41,   3.65,   0.52,  -0.00,  -0.01, 291.8, 292.2,  28.7,   0.0,  13.89,  12.98,     0.53,    67.15,  105.80,   42.42,  710.0,    0.04,         ,          ,        ,          ,       ,        ,   126.8,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 1852,      ,      8,  10.5,     14
2022-09-05, 06:41:49,  +00:00,       ,   37.9815941,   23.3736343,  -137.8, 29.91,     5.6,  26.2,   0.00,   0.00,  -10.91,   3.67,   0.49,  -0.01,  -0.01, 291.8, 292.2,  28.7,   0.0,  13.89,  12.95,     0.53,    66.93,  105.80,   42.50,  712.0,    0.04,         ,          ,        ,          ,       ,        ,   126.9,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 1852,      ,      8,  10.5,     13
2022-09-05, 06:41:50,  +00:00,       ,   37.9815941,   23.3736382,  -137.8, 29.91,     5.7,  26.2,   0.00,   0.00,   -5.14,   3.69,   0.48,  -0.00,   0.00, 291.8, 292.2,  28.7,   0.0,  13.89,  12.95,     0.53,    67.15,  105.80,   42.21,  711.0,    0.04,         ,          ,        ,          ,       ,        ,   127.0,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 1852,      ,      8,  10.5,     14
2022-09-05, 06:41:51,  +00:00,       ,   37.9815941,   23.3736343,  -137.8, 29.91,     5.2,  26.2,   0.00,   0.00,    4.22,   3.70,   0.46,  -0.01,   0.01, 291.7, 292.2,  28.7,   0.0,  13.89,  12.89,     0.53,    67.08,  105.80,   42.21,  709.0,    0.04,         ,          ,        ,          ,       ,        ,   126.5,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 1852,      ,      8,  10.5,     14
2022-09-05, 06:41:52,  +00:00,       ,   37.9815941,   23.3736343,  -137.8, 29.91,     5.0,  26.2,   0.00,   0.00,    2.30,   3.70,   0.44,  -0.01,   0.00, 291.8, 292.2,  28.7,   0.0,  13.89,  12.83,     0.53,    67.01,  105.80,   42.13,  708.0,    0.04,         ,          ,        ,          ,       ,        ,   126.3,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 1852,      ,      8,  10.5,     14
2022-09-05, 06:41:53,  +00:00,       ,   37.9815941,   23.3736343,  -138.8, 29.91,     5.0,  26.2,   0.00,   0.00,   -6.26,   3.70,   0.47,  -0.01,  -0.00, 291.8, 292.2,  28.7,   0.0,  13.89,  12.80,     0.53,    67.15,  105.80,   42.71,  715.0,    0.04,         ,          ,        ,          ,       ,        ,   126.3,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 1852,      ,      8,  10.5,     13
2022-09-05, 06:41:54,  +00:00,       ,   37.9815941,   23.3736343,  -137.8, 29.91,     5.0,  26.2,   0.00,   0.00,  -10.29,   3.70,   0.46,  -0.01,  -0.00, 291.7, 292.2,  28.7,   0.0,  13.89,  12.78,     0.53,    67.08,  105.80,   42.28,  710.0,    0.04,         ,          ,        ,          ,       ,        ,   126.3,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 1852,      ,      8,  10.5,     14
2022-09-05, 06:41:55,  +00:00,       ,   37.9815941,   23.3736343,  -136.8, 29.91,     5.4,  26.2,   0.00,   0.00,   -2.80,   3.68,   0.47,  -0.00,  -0.00, 291.7, 292.2,  28.7,   0.0,  13.89,  12.79,     0.53,    67.22,  105.80,   42.57,  713.0,    0.04,         ,          ,        ,          ,       ,        ,   126.7,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 1852,      ,      8,  10.5,     14
2022-09-05, 06:41:56,  +00:00,       ,   37.9815941,   23.3736343,  -135.8, 29.91,     5.4,  26.2,   0.00,   0.00,   15.85,   3.68,   0.45,  -0.01,   0.00, 291.7, 292.2,  28.7,   0.0,  13.89,  12.79,     0.53,    67.37,  105.80,   42.86,  711.0,    0.04,         ,          ,        ,          ,       ,        ,   126.7,   0,  GPS,  317.8, 110.90, 116.20, 130.875, 121.500,       ,       ,       ,      ,       ,       ,    4.9,      0,  NONE,   NONE,      ,      ,   3.9, 3DDiff, 1852,      ,      8,  10.5,     13
