flight_id,time_seconds,timestamp,rpm,map_kpa,fuel_flow_lph,oil_temp_c,oil_pressure_kpa,cht_1_c,cht_2_c,cht_3_c,cht_4_c,cht_5_c,cht_6_c,egt_1_c,egt_2_c,egt_3_c,egt_4_c,egt_5_c,egt_6_c,tit_1_c,tit_2_c,altitude_m,airspeed_mps,vertical_speed_mps,ambient_temp_c,voltage_1,voltage_2,current_1,current_2,fuel_qty_l_litres,fuel_qty_r_litres,pitch_deg,roll_deg
FLIGHT_02,18.0,2022-04-17 12:49:03,0.0,102.06576446,0.0,21.31666666666667,2.41316495,19.93333333333333,20.644444444444442,19.21666666666667,20.45,19.261111111111113,20.73333333333333,19.772222222222222,20.37777777777778,19.549999999999997,20.500000000000004,19.644444444444442,20.900000000000002,19.666666666666668,18.894444444444446,88.75776,0.0,-0.0293116,21.2,24.7,24.0,-4.7,,174.128952,171.21418476,3.28,-0.51
FLIGHT_02,19.0,2022-04-17 12:49:04,0.0,102.03190056999999,0.0,21.31111111111111,2.48211252,19.93888888888889,20.644444444444442,19.227777777777778,20.45,19.26666666666667,20.73333333333333,19.761111111111106,20.355555555555554,19.53333333333333,20.483333333333334,19.644444444444442,20.888888888888886,19.65555555555555,18.87777777777778,88.75776,0.0,-0.0013208000000000002,21.2,24.7,24.0,-4.7,,174.128952,171.21418476,3.28,-0.51
FLIGHT_02,20.0,2022-04-17 12:49:01,0.0,102.06576446,0.0,21.31666666666667,2.41316495,19.93333333333333,20.644444444444442,19.222222222222218,20.455555555555552,19.261111111111113,20.73333333333333,19.761111111111106,20.366666666666664,19.544444444444448,20.494444444444444,19.633333333333336,20.894444444444442,19.67222222222222,18.88888888888889,88.75776,0.0,-0.0184404,21.2,24.7,24.0,-4.7,,174.128952,171.21418476,3.28,-0.51
FLIGHT_02,21.0,2022-04-17 12:49:02,0.0,102.06576446,0.0,21.31666666666667,2.3442173800000004,19.93888888888889,20.650000000000002,19.227777777777778,20.455555555555552,19.26666666666667,20.73333333333333,19.766666666666666,20.366666666666664,19.538888888888888,20.494444444444444,19.644444444444442,20.883333333333336,19.66111111111111,18.894444444444446,88.75776,0.0,-0.0273304,21.2,24.7,24.0,-4.7,,174.128952,171.21418476,3.28,-0.51
FLIGHT_02,22.0,2022-04-17 12:49:03,0.0,102.03190056999999,0.0,21.31666666666667,2.41316495,19.93888888888889,20.644444444444442,19.227777777777778,20.455555555555552,19.261111111111113,20.73333333333333,19.761111111111106,20.37777777777778,19.561111111111106,20.488888888888887,19.66111111111111,20.900000000000002,19.677777777777777,18.9,88.75776,0.0,-0.0313944,21.2,24.7,24.0,-4.7,,174.128952,171.21418476,3.28,-0.51
FLIGHT_02,23.0,2022-04-17 12:49:04,0.0,102.03190056999999,0.0,21.32222222222222,2.48211252,19.93888888888889,20.650000000000002,19.233333333333334,20.46111111111111,19.26666666666667,20.73333333333333,19.772222222222222,20.372222222222224,19.555555555555557,20.494444444444444,19.66111111111111,20.91111111111111,19.683333333333337,18.894444444444446,88.75776,0.0,-0.07879080000000001,21.2,24.7,24.0,-4.7,,174.128952,171.21418476,3.28,-0.51
FLIGHT_02,24.0,2022-04-17 12:49:05,0.0,102.03190056999999,0.0,21.32222222222222,2.41316495,19.93888888888889,20.650000000000002,19.233333333333334,20.46111111111111,19.26666666666667,20.744444444444447,19.78333333333333,20.37777777777778,19.566666666666666,20.505555555555553,19.65555555555555,20.916666666666668,19.694444444444446,18.88888888888889,88.75776,0.0,-0.0812292,21.2,24.7,24.0,-4.7,,174.128952,171.21418476,3.28,-0.51
FLIGHT_02,25.0,2022-04-17 12:49:06,0.0,102.06576446,0.0,21.32222222222222,2.41316495,19.944444444444446,20.650000000000002,19.233333333333334,20.46666666666667,19.272222222222222,20.738888888888887,19.78888888888889,20.394444444444442,19.566666666666666,20.51666666666667,19.66111111111111,20.916666666666668,19.699999999999996,18.9,88.75776,0.0,-0.08128,21.2,24.7,24.0,-4.7,,174.128952,171.21418476,3.28,-0.51
FLIGHT_02,26.0,2022-04-17 12:49:07,0.0,102.06576446,0.0,21.32222222222222,2.41316495,19.95,20.65555555555556,19.238888888888887,20.46111111111111,19.272222222222222,20.738888888888887,19.78888888888889,20.4,19.566666666666666,20.522222222222222,19.67222222222222,20.92222222222222,19.699999999999996,18.911111111111115,88.75776,0.0,-0.08128,21.2,24.7,24.0,-4.7,,174.128952,171.21418476,3.28,-0.51
FLIGHT_02,27.0,2022-04-17 12:49:08,0.0,102.06576446,0.0,21.32222222222222,2.41316495,19.95,20.65555555555556,19.244444444444444,20.46111111111111,19.27777777777778,20.744444444444447,19.8,20.40555555555556,19.583333333333332,20.51666666666667,19.683333333333337,20.927777777777777,19.711111111111112,18.894444444444446,88.75776,0.0,-0.0788416,21.2,24.7,24.0,-4.7,,174.128952,171.21418476,3.28,-0.51
FLIGHT_02,28.0,2022-04-17 12:49:09,0.0,102.06576446,0.0,21.32222222222222,2.48211252,19.944444444444446,20.650000000000002,19.244444444444444,20.46111111111111,19.272222222222222,20.744444444444447,19.81111111111111,20.411111111111108,19.59444444444444,20.533333333333328,19.677777777777777,20.92222222222222,19.711111111111112,18.9,88.75776,0.0,-0.08117840000000001,21.2,24.7,24.0,-4.7,,174.128952,171.21418476,3.28,-0.51
FLIGHT_02,29.0,2022-04-17 12:49:10,0.0,102.06576446,0.0,21.32222222222222,2.41316495,19.944444444444446,20.650000000000002,19.238888888888887,20.472222222222218,19.272222222222222,20.738888888888887,19.81111111111111,20.416666666666668,19.588888888888892,20.51666666666667,19.688888888888886,20.933333333333337,19.716666666666665,18.911111111111115,88.75776,0.0,-0.0308864,21.2,24.7,24.0,-4.7,,174.128952,171.21418476,3.28,-0.51
FLIGHT_02,30.0,2022-04-17 12:49:11,0.0,102.06576446,0.0,21.32222222222222,2.48211252,19.95,20.65555555555556,19.244444444444444,20.46666666666667,19.27777777777778,20.749999999999996,19.822222222222226,20.422222222222224,19.605555555555558,20.533333333333328,19.694444444444446,20.944444444444446,19.73333333333333,18.916666666666664,88.75776,0.0,-0.00127,21.2,24.7,24.0,-4.7,,174.128952,171.21418476,3.28,-0.51
FLIGHT_02,31.0,2022-04-17 12:49:12,0.0,102.06576446,0.0,21.333333333333336,2.48211252,19.95,20.650000000000002,19.244444444444444,20.46666666666667,19.27777777777778,20.744444444444447,19.827777777777776,20.422222222222224,19.605555555555558,20.549999999999997,19.705555555555556,20.949999999999996,19.73888888888889,18.933333333333334,88.75776,0.0,-0.054406800000000005,21.2,24.7,24.0,-4.7,,174.128952,171.21418476,3.28,-0.51
